ID,TITLE_CLEAN,COMPANY_NAME,COMPANY_IS_STAFFING,occupation_group,role_family,posted_date,state,LOCATION,REMOTE_TYPE_NAME,MAX_EDULEVELS_NAME,MIN_EDULEVELS_NAME,min_years_experience,max_years_experience,salary_from_annual,salary_to_annual,salary_midpoint,ORIGINAL_PAY_PERIOD,SKILLS_NAME,SPECIALIZED_SKILLS_NAME,NAICS_2022_4,NAICS_2022_6_NAME
399189,"Quantitative Business Analyst, Product Development",ICE,,Management Analysts,Business Analyst,2026-06-03,Georgia,"Atlanta, GA",Unknown,,,,,,,,,"[""Software Development"", ""SQL (Programming Language)"", ""Microsoft Excel"", ""Python (Programming Language)"", ""Data Modeling"", ""Business Requirements"", ""Data Science"", ""Computer Science"", ""Business Analysis"", ""Data Analysis""]","[""Software Development"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Data Modeling"", ""Business Requirements"", ""Data Science"", ""Computer Science"", ""Business Analysis"", ""Data Analysis""]",5415,
399194,"Senior Specialist, Data Analyst/AI Specialist",BNY,,Other,Data Analyst,2026-06-01,Florida,"Orlando, FL",Unknown,,,,1.0,,,,,"[""Strategic Decision Making"", ""Data Governance"", ""Vendor Management"", ""Data Quality"", ""Financial Services"", ""Unstructured Data"", ""Reporting Tools"", ""Legal Analytics"", ""Legal Technology"", ""Operations""]","[""Strategic Decision Making"", ""Data Governance"", ""Vendor Management"", ""Data Quality"", ""Financial Services"", ""Unstructured Data"", ""Reporting Tools"", ""Legal Analytics"", ""Legal Technology""]",5415,
399272,Data Analyst III,Ixis-Career-Board,,Other,Data Analyst,2026-06-22,Unspecified,Remote (),Hybrid,Master's degree,,,,,,,,"[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Business Problems"", ""Business Decisions"", ""Advanced Analytics"", ""Predictive Modeling"", ""Statistical Analysis"", ""Machine Learning"", ""Data Engineering"", ""Analytical Techniques""]","[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Business Problems"", ""Business Decisions"", ""Advanced Analytics"", ""Predictive Modeling"", ""Statistical Analysis"", ""Machine Learning"", ""Data Engineering"", ""Analytical Techniques""]",5415,
399327,Data Science Program Lead I,AbbVie,,Data Scientists,Data Scientist,2026-06-05,New Jersey,"Florham Park, NJ, United States",Unknown,,,5.0,,,,,,"[""Management Information Systems"", ""Lean Six Sigma"", ""Project Management"", ""Computer Science"", ""Life Sciences"", ""Clinical Research"", ""Data Management"", ""Effective Communication"", ""Analytical Skills"", ""Analytics""]","[""Management Information Systems"", ""Lean Six Sigma"", ""Project Management"", ""Computer Science"", ""Life Sciences"", ""Clinical Research"", ""Data Management"", ""Effective Communication"", ""Analytics""]",5415,
399487,"Vice President, Data Analyst & BI",EOFE,,Business Intelligence Analysts,Data Analyst,2026-04-09,Pennsylvania,"Berwyn, Pennsylvania",Unknown,Bachelor's degree,,,,,,,,"[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Business Intelligence Tools"", ""Data Governance"", ""Data Management"", ""Data Science"", ""Information Systems"", ""Financial Services"", ""Data Visualization"", ""Data Quality""]","[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Business Intelligence Tools"", ""Data Governance"", ""Data Management"", ""Data Science"", ""Information Systems"", ""Financial Services"", ""Data Visualization"", ""Data Quality""]",5415,
399495,"Staff Data Scientist, Product Analytics - Creatives",Moloco,,Data Scientists,Data Scientist,2026-04-28,District of Columbia,"Washington, District of Columbia",Unknown,Doctoral or professional degree,,,,,,,,"[""Computer Science"", ""Data Science"", ""Product Analytics"", ""Performance Analysis"", ""Vision Insurance"", ""Statistics"", ""Economics"", ""Physics"", ""Communication"", ""Marketing""]","[""Computer Science"", ""Data Science"", ""Product Analytics"", ""Performance Analysis"", ""Vision Insurance"", ""Statistics"", ""Economics"", ""Physics"", ""Marketing""]",5415,
399555,Data Scientist,MeridianLink,,Data Scientists,Data Scientist,2026-05-13,Unspecified,United States,Unknown,,,,,114593.0,195400.0,154996.5,annual,"[""Microsoft Azure"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Databricks"", ""Hugging Face Transformers"", ""Azure Cosmos DB"", ""Verbal Communication Skills"", ""Data Structures"", ""Data Discovery"", ""Azure OpenAI""]","[""Microsoft Azure"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Databricks"", ""Hugging Face Transformers"", ""Azure Cosmos DB"", ""Data Structures"", ""Data Discovery"", ""Azure OpenAI""]",5415,
399727,Data Analyst 3,IAZUQY,,Other,Data Analyst,2026-05-06,California,"San Francisco, California",Unknown,Master's degree,,,,,,,,"[""Microsoft Office"", ""Stata"", ""Statistical Methods"", ""Critical Care"", ""Sleep Medicine"", ""Database Development"", ""Statistical Analysis"", ""Graphic Design"", ""Project Management"", ""Research""]","[""Stata"", ""Statistical Methods"", ""Critical Care"", ""Sleep Medicine"", ""Database Development"", ""Statistical Analysis"", ""Graphic Design"", ""Project Management""]",5415,
400617,Technical Senior Business Analyst - Tax Product Development,BDO USA Experienced Career Site,,Management Analysts,Business Analyst,2026-06-04,New York,"New York, NY, United States",Hybrid,Bachelor's degree,Bachelor's degree,,,80000.0,140000.0,110000.0,annual,"[""Business Analysis"", ""Technology Solutions"", ""Business Requirements"", ""Product Support"", ""Computer Science"", ""Project Planning"", ""Project Management"", ""Azure DevOps"", ""Business Intelligence"", ""Data Analysis""]","[""Business Analysis"", ""Technology Solutions"", ""Business Requirements"", ""Product Support"", ""Computer Science"", ""Project Planning"", ""Project Management"", ""Azure DevOps"", ""Business Intelligence"", ""Data Analysis""]",5415,
401204,"Sr Data Scientist, Amazon Publisher Services",Amazon,,Other,Data Scientist,2026-08-10,New York,"New York, New York",Unknown,High school diploma or equivalent,High school diploma or equivalent,,1.0,,,,,"[""Python (Programming Language)"", ""A/B Testing"", ""Supply And Demand"", ""Business Problems"", ""Machine Learning"", ""Decision Making"", ""Native Advertising"", ""Product Engineering"", ""Diving"", ""Simulations""]","[""Python (Programming Language)"", ""A/B Testing"", ""Supply And Demand"", ""Business Problems"", ""Machine Learning"", ""Native Advertising"", ""Product Engineering"", ""Diving"", ""Simulations""]",5415,
401377,"Scientist, Data Science, Computational Receptor Biology - Long Island City, NY",Dsm-Firmenich,,Data Scientists,Data Scientist,2026-06-18,New York,New York,Unknown,Doctoral or professional degree,,,,,,,,"[""Software Development"", ""Python (Programming Language)"", ""Data Science"", ""Machine Learning"", ""Predictive Modeling"", ""Computer Science"", ""Structural Biology"", ""Active Learning"", ""Experimental Design"", ""CI/CD""]","[""Software Development"", ""Python (Programming Language)"", ""Data Science"", ""Machine Learning"", ""Predictive Modeling"", ""Computer Science"", ""Structural Biology"", ""Experimental Design"", ""CI/CD""]",5415,
401400,Senior Data Scientist,Nova Credit,,Data Scientists,Data Scientist,2026-05-23,New York,"New York, New York",Unknown,Doctoral or professional degree,,,,140000.0,199500.0,169750.0,annual,"[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Machine Learning Methods"", ""Data Science"", ""Research Design"", ""Credit Risk"", ""Quantitative Modeling"", ""Analytics"", ""PySpark""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Machine Learning Methods"", ""Data Science"", ""Research Design"", ""Credit Risk"", ""Quantitative Modeling"", ""Analytics"", ""PySpark""]",5415,
401902,Lead Data Scientist,Apartment-List,,Data Scientists,Data Scientist,2026-06-02,Unspecified,USA,Unknown,,,,,,,,,"[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Machine Learning"", ""Business Problems"", ""Feature Engineering"", ""Causal Inference"", ""Product Engineering"", ""Workflow Automation"", ""Computer Engineering"", ""Feature Selection""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Machine Learning"", ""Business Problems"", ""Feature Engineering"", ""Causal Inference"", ""Product Engineering"", ""Workflow Automation"", ""Computer Engineering"", ""Feature Selection""]",5415,
402030,"Director, Business Intelligence & Analytics",Turnitinllc,,Data Scientists,Business Intelligence,2026-06-05,Illinois,"Chicago, Illinois",Remote,Master's degree,Bachelor's degree,,,,,,,"[""Github"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Salesforce"", ""Reporting and Analysis"", ""Verbal Communication Skills"", ""Business Intelligence"", ""Revenue Operations"", ""Data Quality""]","[""Github"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Salesforce"", ""Reporting and Analysis"", ""Business Intelligence"", ""Revenue Operations"", ""Data Quality""]",5415,
402080,Staff Data Scientist,Toast,,Data Scientists,Data Scientist,2026-07-08,Unspecified,Remote,Hybrid,,,7.0,,,,,,"[""Software Engineering"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""TensorFlow"", ""Reinforcement Learning from Human Feedback (RLHF)"", ""A/B Testing"", ""Demand Forecasting"", ""Machine Learning"", ""Operational Efficiency"", ""Customer Insights""]","[""Software Engineering"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""TensorFlow"", ""Reinforcement Learning from Human Feedback (RLHF)"", ""A/B Testing"", ""Demand Forecasting"", ""Machine Learning"", ""Operational Efficiency"", ""Customer Insights""]",5415,
402414,Business Analyst,Energyexemplarllc,,Management Analysts,Business Analyst,2026-06-09,Utah,"Salt Lake City, Utah",Remote,Master's degree,,,,,,,,"[""Management Information Systems"", ""Computer Science""]","[""Management Information Systems"", ""Computer Science""]",5415,
402481,Senior HR Data & Reporting Analyst,Veolia Environnement SA,,Management Analysts,Data Analyst,2026-06-02,Wisconsin,"Milwaukee, WI, United States",Unknown,Bachelor's degree,,5.0,,,,,,"[""Microsoft Excel"", ""Energy Management"", ""Data Reporting"", ""Business Requirements"", ""Project Schedules"", ""Report Writing"", ""Process Improvement"", ""Technical Projects"", ""Data Governance"", ""Industry Standards""]","[""Energy Management"", ""Business Requirements"", ""Project Schedules"", ""Process Improvement"", ""Technical Projects"", ""Data Governance"", ""Industry Standards""]",5415,
402564,Lead Data Scientist,"Onyx Government Services,LLC",,Data Scientists,Data Scientist,2026-06-03,Maryland,"Suitland, MD, United States",Unknown,Doctoral or professional degree,Doctoral or professional degree,,,,,,,"[""Custom Software"", ""Software Development"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Decision Support Systems"", ""Verbal Communication Skills"", ""Data Management"", ""Information Technology"", ""Data Science"", ""Machine Learning""]","[""Custom Software"", ""Software Development"", ""Python (Programming Language)"", ""SQL (Programming Language)"", ""Decision Support Systems"", ""Data Management"", ""Data Science"", ""Machine Learning""]",5415,
402591,Senior Data Scientist,Socure,,Data Scientists,Data Scientist,2026-05-13,Unspecified,United States,Unknown,,,,,170000.0,200000.0,185000.0,annual,"[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Databricks"", ""Identity Verification"", ""Machine Learning"", ""Data Science"", ""Feature Engineering"", ""Data Processing"", ""Anomaly Detection"", ""Statistics""]","[""Python (Programming Language)"", ""SQL (Programming Language)"", ""Databricks"", ""Identity Verification"", ""Machine Learning"", ""Data Science"", ""Feature Engineering"", ""Data Processing"", ""Anomaly Detection"", ""Statistics""]",5415,
402616,"Zappos Data Scientist II, Zappos/Shopbop Catalog Engineering",Amazon,,Data Scientists,Data Scientist,2026-06-08,Wisconsin,"Madison, Wisconsin",Unknown,High school diploma or equivalent,High school diploma or equivalent,,1.0,,,,,"[""Advanced Analytics"", ""Data Capture"", ""Machine Learning"", ""Data Science"", ""Data Quality"", ""Leadership"", ""E-Commerce"", ""Operations"", ""Investigation""]","[""Advanced Analytics"", ""Data Capture"", ""Machine Learning"", ""Data Science"", ""Data Quality"", ""E-Commerce""]",5415,
402688,Senior Data Scientist,Pinterest,,Data Scientists,Data Scientist,2026-07-03,Unspecified,United States,Unknown,Master's degree,Master's degree,5.0,,139764.0,287749.0,213756.5,annual,"[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Business Problems"", ""Machine Learning"", ""Scientific Methods"", ""Marketing Strategies"", ""Computer Science"", ""Technical Projects"", ""Causal Inference"", ""Quantitative Analysis""]","[""SQL (Programming Language)"", ""Python (Programming Language)"", ""Business Problems"", ""Machine Learning"", ""Scientific Methods"", ""Marketing Strategies"", ""Computer Science"", ""Technical Projects"", ""Causal Inference"", ""Quantitative Analysis""]",5415,
403299,"Senior Data Scientist - Big Data R&D, Identity Graph & KYC",Socure,,Data Scientists,Data Scientist,2026-04-23,Unspecified,Hybrid,Hybrid,Doctoral or professional degree,,,,170000.0,200000.0,185000.0,annual,"[""Python (Programming Language)"", ""TensorFlow"", ""Databricks"", ""SQL (Programming Language)"", ""Root Cause Analysis"", ""A/B Testing"", ""Big Data"", ""Graph Algorithms"", ""Machine Learning"", ""Data Pipelines""]","[""Python (Programming Language)"", ""TensorFlow"", ""Databricks"", ""SQL (Programming Language)"", ""Root Cause Analysis"", ""A/B Testing"", ""Big Data"", ""Graph Algorithms"", ""Machine Learning"", ""Data Pipelines""]",5415,
403340,"Director, Business Intelligence & Analytics","Turnitin, LLC",,Data Scientists,Business Intelligence,2026-06-05,Illinois,"Chicago, Illinois, United States",Remote,Master's degree,Bachelor's degree,,,130350.0,217250.0,173800.0,annual,"[""Github"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Salesforce"", ""Reporting and Analysis"", ""Verbal Communication Skills"", ""Critical Thinking"", ""Business Intelligence"", ""Revenue Operations""]","[""Github"", ""SQL (Programming Language)"", ""Python (Programming Language)"", ""Tableau (Business Intelligence Software)"", ""Salesforce"", ""Reporting and Analysis"", ""Business Intelligence"", ""Revenue Operations""]",5415,
403419,Senior Business Analyst Reinsurance,Jobs via Dice,,Management Analysts,Business Analyst,2026-06-05,New Jersey,"Warren, NJ",Unknown,High school diploma or equivalent,High school diploma or equivalent,20.0,,,,,,"[""Portfolio Management"", ""Solution Design"", ""Functional Analysis"", ""Risk Modeling"", ""Data Ingestion"", ""Data Architecture"", ""Change Management"", ""Impact Assessment"", ""Regulatory Compliance"", ""Data Governance""]","[""Portfolio Management"", ""Solution Design"", ""Functional Analysis"", ""Risk Modeling"", ""Data Ingestion"", ""Data Architecture"", ""Change Management"", ""Impact Assessment"", ""Regulatory Compliance"", ""Data Governance""]",5415,
